Fisch,Name wissenschaftlich,Einzugsgebiet,Gefährdungsstatus,Kritische Temperatur °C,Minimale Temperatur °C,Kritischer O2-Grenzwert (mg/l),See,year,temperature_avg,temperature_min,temperature_max,scenario,depth,überlebt
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2025,9.62,8.12,10.82,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2026,9.4,7.82,10.56,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2027,9.08,7.93,10.34,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2028,9.36,8.72,10.01,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2029,9.35,7.75,9.78,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2030,9.11,8.7,9.69,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2031,9.65,9.02,9.88,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2032,9.12,8.89,10.9,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2033,9.43,7.61,10.36,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2034,9.57,8.78,10.63,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2035,9.39,8.65,10.0,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2036,10.08,8.8,10.54,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2037,9.74,7.93,10.18,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2038,10.4,9.26,11.66,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2039,10.21,9.69,11.09,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2040,10.57,9.38,10.7,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2041,9.39,9.2,10.26,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2042,10.21,8.55,10.78,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2043,9.49,8.31,9.97,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2044,10.58,9.85,11.54,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2045,10.14,9.74,10.43,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2046,10.08,9.65,11.3,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2047,10.1,8.08,10.62,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2048,10.19,8.69,10.86,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2049,9.93,8.83,10.57,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2050,9.78,9.1,10.47,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2051,10.4,9.49,11.13,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2052,9.73,9.05,10.0,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2053,9.64,9.22,11.07,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2054,9.67,9.07,10.72,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2055,10.51,8.93,11.34,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2056,10.12,9.24,12.09,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2057,10.11,9.66,11.27,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2058,10.34,9.34,10.51,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2059,9.59,8.6,11.52,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2060,10.22,9.47,11.26,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2061,10.46,8.38,11.37,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2062,10.67,9.19,12.2,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2063,10.52,8.82,11.26,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2064,10.19,9.75,11.35,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2065,10.41,9.69,11.4,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2066,10.83,9.61,11.41,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2067,10.48,9.35,12.38,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2068,10.34,8.72,10.96,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2069,10.36,10.16,11.73,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2070,10.42,9.0,11.5,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2071,10.43,9.45,10.97,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2072,10.5,9.23,12.63,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2073,10.38,8.99,11.51,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2074,10.67,10.45,11.72,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2075,10.56,9.59,11.09,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2076,10.5,9.8,11.1,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2077,10.47,9.75,10.81,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2078,10.36,8.6,11.8,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2079,9.95,9.39,12.07,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2080,10.2,9.7,12.83,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2081,10.81,10.27,12.52,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2082,10.23,9.63,11.43,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2083,10.64,9.7,11.81,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2084,10.41,10.1,10.86,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2085,10.62,9.46,11.54,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2086,11.19,9.12,11.3,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2087,11.11,10.25,12.04,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2088,10.84,10.32,11.45,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2089,10.51,9.58,11.71,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2090,10.28,9.58,11.83,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2091,10.79,9.33,11.62,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2092,11.16,9.74,11.94,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2093,10.57,9.55,11.78,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2094,10.77,9.95,11.96,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2095,10.58,10.24,11.18,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2096,10.45,9.39,11.15,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2097,10.92,9.54,11.53,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2098,10.24,8.79,11.16,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2099,10.48,8.53,12.45,RCP45,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,1981,8.31,6.82,8.96,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,1982,8.42,7.24,9.11,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,1983,8.19,7.07,9.09,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,1984,7.4,6.64,8.79,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,1985,8.12,7.12,9.32,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,1986,7.8,6.9,9.64,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,1987,7.82,6.42,8.94,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,1988,8.31,7.22,9.07,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,1989,8.21,6.95,9.19,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,1990,8.42,6.97,9.28,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,1991,8.15,7.14,9.01,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,1992,7.9,7.08,9.14,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,1993,7.82,6.64,9.71,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,1994,7.96,6.22,8.98,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,1995,8.6,6.64,9.44,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,1996,8.48,7.68,9.64,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,1997,8.74,7.06,9.47,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,1998,8.65,8.28,9.74,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,1999,8.69,7.73,9.16,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2000,8.9,7.01,10.01,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2001,8.59,7.97,9.98,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2002,8.46,7.94,9.27,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2003,8.69,7.86,9.62,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2004,8.55,7.78,10.11,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2005,8.71,7.64,9.58,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2006,8.79,7.97,9.75,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2007,8.35,6.8,10.03,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2008,8.67,7.32,9.84,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2009,8.96,8.28,9.63,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2010,9.26,8.17,10.17,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2011,8.66,8.03,9.58,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2012,8.79,8.16,10.0,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2013,8.49,6.51,9.51,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2014,9.06,7.91,10.11,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2015,9.03,7.98,10.23,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2016,8.83,7.49,9.64,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2017,9.24,7.67,10.39,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2018,9.66,8.9,10.6,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2019,9.38,7.9,10.91,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2020,9.23,8.04,10.11,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2021,9.34,8.47,10.51,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2022,9.08,8.37,9.99,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2023,9.15,8.58,10.38,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2024,9.27,7.18,10.55,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2025,9.7,8.66,10.91,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2026,9.68,7.45,10.57,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2027,9.29,8.16,10.14,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2028,9.45,7.9,10.5,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2029,9.55,7.81,11.16,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2030,9.27,7.76,10.37,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2031,9.43,8.55,10.43,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2032,9.69,8.71,10.6,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2033,9.38,8.16,10.65,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2034,9.82,9.11,10.85,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2035,9.65,8.93,10.91,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2036,9.4,8.55,10.5,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2037,9.49,7.91,10.59,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2038,9.87,9.04,11.38,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2039,10.14,9.12,11.23,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2040,10.34,8.99,10.9,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2041,10.15,8.81,11.74,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2042,10.09,8.68,11.88,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2043,10.1,9.32,11.22,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2044,10.34,8.93,11.81,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2045,9.83,8.98,10.72,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2046,10.04,8.73,10.91,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2047,9.7,8.59,10.88,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2048,9.76,8.69,11.28,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2049,10.49,8.93,11.79,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2050,10.28,8.84,11.76,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2051,10.4,9.28,12.22,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2052,10.96,8.59,11.73,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2053,10.58,9.81,11.63,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2054,10.85,9.7,11.78,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2055,10.5,8.59,11.67,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2056,10.42,8.9,12.31,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2057,10.73,9.55,12.57,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2058,10.69,9.03,13.23,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2059,10.94,9.93,12.3,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2060,10.85,9.89,12.41,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2061,10.82,9.53,11.85,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2062,10.93,9.49,12.63,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2063,11.19,9.84,12.58,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2064,10.96,9.65,12.86,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2065,10.79,9.89,12.5,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2066,10.57,9.37,12.38,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2067,10.78,9.77,12.4,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2068,11.82,10.37,13.69,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2069,10.98,10.06,13.25,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2070,11.33,9.74,12.4,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2071,11.64,9.86,13.73,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2072,11.26,9.84,12.62,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2073,11.13,10.41,12.87,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2074,11.45,9.85,13.71,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2075,11.82,9.95,13.53,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2076,11.44,10.33,13.24,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2077,11.86,10.53,13.73,RCP85,surface,True
Aal,Anguilla anguilla,"Rhein, Rhone, Doubs, Ticino",1,35.0,X,2.5,Oeschinensee,2078,11.7,10.4,13.14,RCP85,surface,True
