See,Szenario,Jahr,Temperatur
Neuchatel,RCP85,2056,15.55
Neuchatel,RCP85,2057,15.44
Neuchatel,RCP85,2058,16.04
Neuchatel,RCP85,2059,15.43
Neuchatel,RCP85,2060,15.31
Neuchatel,RCP85,2061,15.11
Neuchatel,RCP85,2062,15.89
Neuchatel,RCP85,2063,15.65
Neuchatel,RCP85,2064,16.17
Neuchatel,RCP85,2065,15.29
Neuchatel,RCP85,2066,15.75
Neuchatel,RCP85,2067,15.66
Neuchatel,RCP85,2068,16.57
Neuchatel,RCP85,2069,16.59
Neuchatel,RCP85,2070,15.81
Neuchatel,RCP85,2071,16.23
Neuchatel,RCP85,2072,15.88
Neuchatel,RCP85,2073,16.13
Neuchatel,RCP85,2074,16.5
Neuchatel,RCP85,2075,16.28
Neuchatel,RCP85,2076,16.31
Neuchatel,RCP85,2077,16.24
Neuchatel,RCP85,2078,16.16
Neuchatel,RCP85,2079,16.41
Neuchatel,RCP85,2080,16.5
Neuchatel,RCP85,2081,16.83
Neuchatel,RCP85,2082,17.13
Neuchatel,RCP85,2083,17.32
Neuchatel,RCP85,2084,16.72
Neuchatel,RCP85,2085,16.27
Neuchatel,RCP85,2086,16.95
Neuchatel,RCP85,2087,16.8
Neuchatel,RCP85,2088,17.03
Neuchatel,RCP85,2089,17.08
Neuchatel,RCP85,2090,16.65
Neuchatel,RCP85,2091,17.4
Neuchatel,RCP85,2092,17.56
Neuchatel,RCP85,2093,17.42
Neuchatel,RCP85,2094,17.37
Neuchatel,RCP85,2095,16.97
Neuchatel,RCP85,2096,16.93
Neuchatel,RCP85,2097,17.36
Neuchatel,RCP85,2098,18.29
Neuchatel,RCP85,2099,17.67
