See,Szenario,Jahr,Temperatur
Lucerne-Gersauer,RCP85,2002,10.81
Lucerne-Gersauer,RCP85,2003,10.98
Lucerne-Gersauer,RCP85,2004,11.19
Lucerne-Gersauer,RCP85,2005,11.06
Lucerne-Gersauer,RCP85,2006,11.17
Lucerne-Gersauer,RCP85,2007,11.21
Lucerne-Gersauer,RCP85,2008,11.16
Lucerne-Gersauer,RCP85,2009,11.1
Lucerne-Gersauer,RCP85,2010,11.33
Lucerne-Gersauer,RCP85,2011,11.31
Lucerne-Gersauer,RCP85,2012,11.16
Lucerne-Gersauer,RCP85,2013,11.01
Lucerne-Gersauer,RCP85,2014,10.97
Lucerne-Gersauer,RCP85,2015,11.66
Lucerne-Gersauer,RCP85,2016,11.0
Lucerne-Gersauer,RCP85,2017,11.78
Lucerne-Gersauer,RCP85,2018,11.78
Lucerne-Gersauer,RCP85,2019,12.04
Lucerne-Gersauer,RCP85,2020,11.72
Lucerne-Gersauer,RCP85,2021,11.89
Lucerne-Gersauer,RCP85,2022,11.1
Lucerne-Gersauer,RCP85,2023,11.52
Lucerne-Gersauer,RCP85,2024,11.89
Lucerne-Gersauer,RCP85,2025,12.11
Lucerne-Gersauer,RCP85,2026,11.83
Lucerne-Gersauer,RCP85,2027,11.49
Lucerne-Gersauer,RCP85,2028,11.6
Lucerne-Gersauer,RCP85,2029,12.15
Lucerne-Gersauer,RCP85,2030,11.86
Lucerne-Gersauer,RCP85,2031,11.68
Lucerne-Gersauer,RCP85,2032,11.49
Lucerne-Gersauer,RCP85,2033,11.91
Lucerne-Gersauer,RCP85,2034,11.98
Lucerne-Gersauer,RCP85,2035,12.25
Lucerne-Gersauer,RCP85,2036,11.77
Lucerne-Gersauer,RCP85,2037,12.12
Lucerne-Gersauer,RCP85,2038,12.46
Lucerne-Gersauer,RCP85,2039,12.2
Lucerne-Gersauer,RCP85,2040,12.38
Lucerne-Gersauer,RCP85,2041,13.1
Lucerne-Gersauer,RCP85,2042,12.55
Lucerne-Gersauer,RCP85,2043,12.29
Lucerne-Gersauer,RCP85,2044,13.29
Lucerne-Gersauer,RCP85,2045,12.24
Lucerne-Gersauer,RCP85,2046,12.32
