See,Szenario,Jahr,Temperatur
Upper-Constance,RCP85,2072,14.7
Upper-Constance,RCP85,2073,14.67
Upper-Constance,RCP85,2074,14.93
Upper-Constance,RCP85,2075,14.85
Upper-Constance,RCP85,2076,15.28
Upper-Constance,RCP85,2077,15.26
Upper-Constance,RCP85,2078,15.05
Upper-Constance,RCP85,2079,15.04
Upper-Constance,RCP85,2080,15.22
Upper-Constance,RCP85,2081,15.44
Upper-Constance,RCP85,2082,15.96
Upper-Constance,RCP85,2083,15.97
Upper-Constance,RCP85,2084,15.62
Upper-Constance,RCP85,2085,15.04
Upper-Constance,RCP85,2086,15.86
Upper-Constance,RCP85,2087,16.05
Upper-Constance,RCP85,2088,15.88
Upper-Constance,RCP85,2089,16.25
Upper-Constance,RCP85,2090,15.4
Upper-Constance,RCP85,2091,16.49
Upper-Constance,RCP85,2092,16.33
Upper-Constance,RCP85,2093,16.86
Upper-Constance,RCP85,2094,16.22
Upper-Constance,RCP85,2095,15.83
Upper-Constance,RCP85,2096,16.1
Upper-Constance,RCP85,2097,16.21
Upper-Constance,RCP85,2098,17.01
Upper-Constance,RCP85,2099,16.69
