See,Szenario,Jahr,Temperatur
Upper-Zurich,RCP85,1986,12.46
Upper-Zurich,RCP85,1987,11.94
Upper-Zurich,RCP85,1988,12.37
Upper-Zurich,RCP85,1989,12.8
Upper-Zurich,RCP85,1990,13.11
Upper-Zurich,RCP85,1991,12.13
Upper-Zurich,RCP85,1992,12.84
Upper-Zurich,RCP85,1993,12.81
Upper-Zurich,RCP85,1994,12.12
Upper-Zurich,RCP85,1995,12.55
Upper-Zurich,RCP85,1996,13.45
Upper-Zurich,RCP85,1997,13.06
Upper-Zurich,RCP85,1998,13.02
Upper-Zurich,RCP85,1999,12.76
Upper-Zurich,RCP85,2000,13.38
Upper-Zurich,RCP85,2001,13.76
Upper-Zurich,RCP85,2002,12.71
Upper-Zurich,RCP85,2003,12.93
Upper-Zurich,RCP85,2004,12.98
Upper-Zurich,RCP85,2005,13.0
Upper-Zurich,RCP85,2006,12.98
Upper-Zurich,RCP85,2007,13.18
Upper-Zurich,RCP85,2008,12.88
Upper-Zurich,RCP85,2009,13.32
Upper-Zurich,RCP85,2010,13.43
Upper-Zurich,RCP85,2011,12.72
Upper-Zurich,RCP85,2012,13.11
Upper-Zurich,RCP85,2013,13.16
Upper-Zurich,RCP85,2014,12.95
Upper-Zurich,RCP85,2015,13.59
Upper-Zurich,RCP85,2016,12.72
Upper-Zurich,RCP85,2017,13.21
Upper-Zurich,RCP85,2018,13.78
Upper-Zurich,RCP85,2019,13.49
Upper-Zurich,RCP85,2020,13.69
Upper-Zurich,RCP85,2021,13.45
Upper-Zurich,RCP85,2022,12.95
Upper-Zurich,RCP85,2023,13.42
Upper-Zurich,RCP85,2024,13.91
Upper-Zurich,RCP85,2025,14.11
Upper-Zurich,RCP85,2026,13.68
Upper-Zurich,RCP85,2027,13.44
Upper-Zurich,RCP85,2028,13.64
Upper-Zurich,RCP85,2029,14.26
Upper-Zurich,RCP85,2030,13.43
Upper-Zurich,RCP85,2031,13.71
Upper-Zurich,RCP85,2032,13.36
Upper-Zurich,RCP85,2033,13.58
Upper-Zurich,RCP85,2034,14.05
Upper-Zurich,RCP85,2035,13.77
Upper-Zurich,RCP85,2036,13.27
Upper-Zurich,RCP85,2037,13.83
Upper-Zurich,RCP85,2038,14.27
Upper-Zurich,RCP85,2039,14.28
Upper-Zurich,RCP85,2040,14.01
Upper-Zurich,RCP85,2041,14.73
Upper-Zurich,RCP85,2042,14.24
Upper-Zurich,RCP85,2043,14.19
Upper-Zurich,RCP85,2044,14.06
Upper-Zurich,RCP85,2045,13.9
Upper-Zurich,RCP85,2046,13.81
Upper-Zurich,RCP85,2047,14.18
Upper-Zurich,RCP85,2048,14.04
Upper-Zurich,RCP85,2049,14.19
Upper-Zurich,RCP85,2050,14.84
Upper-Zurich,RCP85,2051,15.04
Upper-Zurich,RCP85,2052,14.82
Upper-Zurich,RCP85,2053,14.51
Upper-Zurich,RCP85,2054,14.43
Upper-Zurich,RCP85,2055,14.37
Upper-Zurich,RCP85,2056,15.05
Upper-Zurich,RCP85,2057,15.11
Upper-Zurich,RCP85,2058,15.38
Upper-Zurich,RCP85,2059,14.9
Upper-Zurich,RCP85,2060,14.65
Upper-Zurich,RCP85,2061,14.49
Upper-Zurich,RCP85,2062,15.15
Upper-Zurich,RCP85,2063,15.23
Upper-Zurich,RCP85,2064,15.4
Upper-Zurich,RCP85,2065,14.71
Upper-Zurich,RCP85,2066,15.35
Upper-Zurich,RCP85,2067,14.95
Upper-Zurich,RCP85,2068,15.87
Upper-Zurich,RCP85,2069,15.85
Upper-Zurich,RCP85,2070,15.14
Upper-Zurich,RCP85,2071,15.78
Upper-Zurich,RCP85,2072,15.37
Upper-Zurich,RCP85,2073,15.4
Upper-Zurich,RCP85,2074,15.78
Upper-Zurich,RCP85,2075,15.55
Upper-Zurich,RCP85,2076,15.91
Upper-Zurich,RCP85,2077,15.87
Upper-Zurich,RCP85,2078,15.86
Upper-Zurich,RCP85,2079,15.74
Upper-Zurich,RCP85,2080,16.08
Upper-Zurich,RCP85,2081,16.23
Upper-Zurich,RCP85,2082,16.44
Upper-Zurich,RCP85,2083,16.55
Upper-Zurich,RCP85,2084,16.46
Upper-Zurich,RCP85,2085,15.81
Upper-Zurich,RCP85,2086,16.3
Upper-Zurich,RCP85,2087,16.59
Upper-Zurich,RCP85,2088,16.7
Upper-Zurich,RCP85,2089,16.56
Upper-Zurich,RCP85,2090,15.99
Upper-Zurich,RCP85,2091,17.01
Upper-Zurich,RCP85,2092,17.02
Upper-Zurich,RCP85,2093,17.31
Upper-Zurich,RCP85,2094,17.02
Upper-Zurich,RCP85,2095,16.54
Upper-Zurich,RCP85,2096,16.55
Upper-Zurich,RCP85,2097,16.75
Upper-Zurich,RCP85,2098,17.72
Upper-Zurich,RCP85,2099,17.54
